name,p_female,p_male,weight,culture,source
yuanmin,0.5,0.5,0.5,east_asian,firstname-db
yuanming,0.5,0.5,0.5,east_asian,firstname-db
yuanping,0.5,0.5,0.5,east_asian,firstname-db
yuanqiang,0.5,0.5,0.5,east_asian,firstname-db
yuanqing,0.5,0.5,0.5,east_asian,firstname-db
yuanrong,0.5,0.5,0.5,east_asian,firstname-db
yuanshan,0.5,0.5,0.5,east_asian,firstname-db
yuansheng,0.5,0.5,0.5,east_asian,firstname-db
yuanxian,0.5,0.5,0.5,east_asian,firstname-db
yuanxiang,0.5,0.5,0.5,east_asian,firstname-db
yuanxin,0.5,0.5,0.5,east_asian,firstname-db
yuanxing,0.5,0.5,0.5,east_asian,firstname-db
yuanxiu,0.5,0.5,0.5,east_asian,firstname-db
yuanying,0.5,0.5,0.5,east_asian,firstname-db
yuanyuan,0.5,0.5,0.5,east_asian,firstname-db
yuanzhao,0.5,0.5,0.5,east_asian,firstname-db
yuanzhen,0.5,0.5,0.5,east_asian,firstname-db
yuanzheng,0.5,0.5,0.5,east_asian,firstname-db
yuanzhi,0.5,0.5,0.5,east_asian,firstname-db
yubao,0.5,0.5,0.5,east_asian,firstname-db
yubin,0.5,0.5,0.5,east_asian,firstname-db
yubing,0.5,0.5,0.5,east_asian,firstname-db
yubo,0.5,0.5,0.5,east_asian,firstname-db
yucai,0.5,0.5,0.5,east_asian,firstname-db
yucang,0.5,0.5,0.5,east_asian,firstname-db
yuchai,0.5,0.5,0.5,east_asian,firstname-db
yuchan,0.0,1.0,1.0,east_asian,firstname-db
yuchang,0.5,0.5,0.5,east_asian,firstname-db
yuchao,0.5,0.5,0.5,east_asian,firstname-db
yuchen,0.5,0.5,0.5,east_asian,firstname-db
yucheng,0.5,0.5,0.5,east_asian,firstname-db
yuchi,0.5,0.5,0.5,east_asian,firstname-db
yuchin,0.5,0.5,0.5,east_asian,firstname-db
yuchuan,0.5,0.5,0.5,east_asian,firstname-db
yuchun,0.5,0.5,0.5,east_asian,firstname-db
yucui,0.5,0.5,0.5,east_asian,firstname-db
yudai,0.0,1.0,1.0,east_asian,firstname-db
yudi,0.5,0.5,0.5,east_asian,firstname-db
yudong,0.5,0.5,0.5,east_asian,firstname-db
yue,0.5,0.5,0.5,east_asian,firstname-db
yuebo,0.5,0.5,0.5,east_asian,firstname-db
yuechan,0.5,0.5,0.5,east_asian,firstname-db
yuechang,0.5,0.5,0.5,east_asian,firstname-db
yuecheng,0.5,0.5,0.5,east_asian,firstname-db
yuedan,0.5,0.5,0.5,east_asian,firstname-db
yuedi,0.5,0.5,0.5,east_asian,firstname-db
yuedong,0.5,0.5,0.5,east_asian,firstname-db
yuee,0.5,0.5,0.5,east_asian,firstname-db
yuefang,0.5,0.5,0.5,east_asian,firstname-db
yuefei,0.5,0.5,0.5,east_asian,firstname-db
yuefen,0.5,0.5,0.5,east_asian,firstname-db
yuefeng,0.5,0.5,0.5,east_asian,firstname-db
yuefu,0.5,0.5,0.5,east_asian,firstname-db
yueguang,0.5,0.5,0.5,east_asian,firstname-db
yuehong,0.5,0.5,0.5,east_asian,firstname-db
yuehua,0.5,0.5,0.5,east_asian,firstname-db
yuehui,0.5,0.5,0.5,east_asian,firstname-db
yuehying,0.5,0.5,0.5,east_asian,firstname-db
yuejian,0.5,0.5,0.5,east_asian,firstname-db
yuejin,0.5,0.5,0.5,east_asian,firstname-db
yueju,0.5,0.5,0.5,east_asian,firstname-db
yuejuan,0.5,0.5,0.5,east_asian,firstname-db
yuejun,0.5,0.5,0.5,east_asian,firstname-db
yuekui,0.5,0.5,0.5,east_asian,firstname-db
yuelan,0.5,0.5,0.5,east_asian,firstname-db
yueli,0.5,0.5,0.5,east_asian,firstname-db
yuelian,0.5,0.5,0.5,east_asian,firstname-db
yuelin,0.5,0.5,0.5,east_asian,firstname-db
yueling,0.5,0.5,0.5,east_asian,firstname-db
yuelong,0.5,0.5,0.5,east_asian,firstname-db
yuemei,0.5,0.5,0.5,east_asian,firstname-db
yuemin,0.5,0.5,0.5,east_asian,firstname-db
yueming,0.5,0.5,0.5,east_asian,firstname-db
yuen,0.5,0.5,0.5,east_asian,firstname-db
yuepeng,0.5,0.5,0.5,east_asian,firstname-db
yueping,0.5,0.5,0.5,east_asian,firstname-db
yueqi,0.5,0.5,0.5,east_asian,firstname-db
yueqiang,0.5,0.5,0.5,east_asian,firstname-db
yueqin,0.5,0.5,0.5,east_asian,firstname-db
yueqing,0.5,0.5,0.5,east_asian,firstname-db
yuequn,0.5,0.5,0.5,east_asian,firstname-db
yuerong,0.5,0.5,0.5,east_asian,firstname-db
yuesheng,0.5,0.5,0.5,east_asian,firstname-db
yuetao,0.5,0.5,0.5,east_asian,firstname-db
yueting,0.5,0.5,0.5,east_asian,firstname-db
yuewei,0.5,0.5,0.5,east_asian,firstname-db
yuexia,0.5,0.5,0.5,east_asian,firstname-db
yuexian,0.5,0.5,0.5,east_asian,firstname-db
yuexiang,0.5,0.5,0.5,east_asian,firstname-db
yuexin,0.5,0.5,0.5,east_asian,firstname-db
yuexing,0.5,0.5,0.5,east_asian,firstname-db
yueyan,0.5,0.5,0.5,east_asian,firstname-db
yueyi,0.5,0.5,0.5,east_asian,firstname-db
yueying,0.5,0.5,0.5,east_asian,firstname-db
yueyong,0.5,0.5,0.5,east_asian,firstname-db
yueyun,0.5,0.5,0.5,east_asian,firstname-db
yuezhen,0.5,0.5,0.5,east_asian,firstname-db
yuezhong,0.5,0.5,0.5,east_asian,firstname-db
yufa,0.5,0.5,0.5,east_asian,firstname-db
yufan,0.5,0.5,0.5,east_asian,firstname-db
yufang,0.5,0.5,0.5,east_asian,firstname-db
yufei,0.5,0.5,0.5,east_asian,firstname-db
yufen,0.5,0.5,0.5,east_asian,firstname-db
yufeng,0.5,0.5,0.5,east_asian,firstname-db
yufu,0.5,0.5,0.5,east_asian,firstname-db
yugang,0.5,0.5,0.5,east_asian,firstname-db
yuge,0.5,0.5,0.5,east_asian,firstname-db
yugen,0.5,0.5,0.5,east_asian,firstname-db
yuguang,0.5,0.5,0.5,east_asian,firstname-db
yuguo,0.5,0.5,0.5,east_asian,firstname-db
yuha,1.0,0.0,1.0,east_asian,firstname-db
yuhai,0.5,0.5,0.5,east_asian,firstname-db
yuhang,0.5,0.5,0.5,east_asian,firstname-db
yuhao,0.5,0.5,0.5,east_asian,firstname-db
yuhe,0.5,0.5,0.5,east_asian,firstname-db
yuhei,0.0,1.0,1.0,east_asian,firstname-db
yuheng,0.5,0.5,0.5,east_asian,firstname-db
yuhi,0.0,1.0,1.0,east_asian,firstname-db
yuhong,0.5,0.5,0.5,east_asian,firstname-db
yuhua,0.5,0.5,0.5,east_asian,firstname-db
yuhuan,0.5,0.5,0.5,east_asian,firstname-db
yuhuang,0.5,0.5,0.5,east_asian,firstname-db
yuhui,0.5,0.5,0.5,east_asian,firstname-db
yui,1.0,0.0,1.0,east_asian,firstname-db
yuichi,0.0,1.0,1.0,east_asian,firstname-db
yuichiro,0.0,1.0,1.0,east_asian,firstname-db
yuiko,1.0,0.0,1.0,east_asian,firstname-db
yuji,0.1667,0.8333,0.75,east_asian,firstname-db
yujia,0.5,0.5,0.5,east_asian,firstname-db
yujian,0.5,0.5,0.5,east_asian,firstname-db
yujiang,0.5,0.5,0.5,east_asian,firstname-db
yujiao,0.5,0.5,0.5,east_asian,firstname-db
yujie,0.5,0.5,0.5,east_asian,firstname-db
yujin,0.5,0.5,0.8333,east_asian,firstname-db
yujing,0.5,0.5,0.5,east_asian,firstname-db
yujiro,0.0,1.0,1.0,east_asian,firstname-db
yuju,0.5,0.5,0.5,east_asian,firstname-db
yujuan,0.5,0.5,0.5,east_asian,firstname-db
yujun,0.5,0.5,0.5,east_asian,firstname-db
yuka,1.0,0.0,1.0,east_asian,firstname-db
yukako,1.0,0.0,1.0,east_asian,firstname-db
yukano,1.0,0.0,1.0,east_asian,firstname-db
yukari,1.0,0.0,1.0,east_asian,firstname-db
yuke,0.5,0.5,0.5,east_asian,firstname-db
yuki,0.75,0.25,1.3,east_asian,firstname-db+faimr-seed
yukie,1.0,0.0,1.0,east_asian,firstname-db
yukihiko,0.0,1.0,1.0,east_asian,firstname-db
yukihiro,0.0,1.0,1.0,east_asian,firstname-db
yukiko,1.0,0.0,1.0,east_asian,firstname-db
yukimasa,0.0,1.0,1.0,east_asian,firstname-db
yukimi,1.0,0.0,1.0,east_asian,firstname-db
yukinari,0.0,1.0,1.0,east_asian,firstname-db
yukine,1.0,0.0,1.0,east_asian,firstname-db
yukino,1.0,0.0,1.0,east_asian,firstname-db
yukinobu,0.0,1.0,1.0,east_asian,firstname-db
yukinori,0.0,1.0,1.0,east_asian,firstname-db
yukio,0.0,1.0,1.0,east_asian,firstname-db
yukitoshi,0.0,1.0,1.0,east_asian,firstname-db
yukiyo,1.0,0.0,1.0,east_asian,firstname-db
yuklan,0.5,0.5,0.5,east_asian,firstname-db
yuko,0.75,0.25,0.7,east_asian,firstname-db
yukui,0.5,0.5,0.5,east_asian,firstname-db
yukun,0.1667,0.8333,0.75,east_asian,firstname-db
yul,0.5,0.5,0.5,east_asian,firstname-db
yulan,0.5,0.5,0.5,east_asian,firstname-db
yulduz,1.0,0.0,1.0,arab,firstname-db
yulei,0.5,0.5,0.5,east_asian,firstname-db
yuli,0.1667,0.8333,0.75,slavic,firstname-db
yulia,1.0,0.0,1.0,arab,firstname-db
yulian,0.1667,0.8333,0.75,slavic,firstname-db
yuliana,1.0,0.0,1.0,slavic,firstname-db
yuliang,0.5,0.5,0.5,east_asian,firstname-db
yuliia,1.0,0.0,1.0,slavic,firstname-db
yulija,1.0,0.0,1.0,slavic,firstname-db
yulin,0.5,0.5,0.5,east_asian,firstname-db
yuling,0.5,0.5,0.5,east_asian,firstname-db
yuliu,0.5,0.5,0.5,east_asian,firstname-db
yuliy,0.0,1.0,1.0,slavic,firstname-db
yuliya,1.0,0.0,1.0,arab,firstname-db
yuliyan,0.0,1.0,1.0,european_other,firstname-db
yuliyana,1.0,0.0,1.0,european_other,firstname-db
yulka,1.0,0.0,1.0,european_other,firstname-db
yulong,0.5,0.5,0.5,east_asian,firstname-db
yulu,0.5,0.5,0.5,east_asian,firstname-db
yulun,0.5,0.5,0.5,east_asian,firstname-db
yulya,1.0,0.0,1.0,arab,firstname-db
yuma,1.0,0.0,1.0,east_asian,firstname-db
yumei,0.5,0.5,0.5,east_asian,firstname-db
yumi,1.0,0.0,1.0,east_asian,firstname-db
yumie,1.0,0.0,1.0,east_asian,firstname-db
yumika,1.0,0.0,1.0,east_asian,firstname-db
yumiko,1.0,0.0,1.0,east_asian,firstname-db
yumin,0.5,0.5,0.5,east_asian,firstname-db
yuming,0.5,0.5,0.5,east_asian,firstname-db
yun,0.5,0.5,1.1,east_asian,firstname-db+faimr-seed
yuna,1.0,0.0,1.0,european_other,firstname-db
yunan,0.5,0.5,0.5,east_asian,firstname-db
yunbao,0.5,0.5,0.5,east_asian,firstname-db
yunbin,0.5,0.5,0.5,east_asian,firstname-db
yunbing,0.5,0.5,0.5,east_asian,firstname-db
yunbo,0.5,0.5,0.5,east_asian,firstname-db
yuncai,0.5,0.5,0.5,east_asian,firstname-db
yuncha,0.75,0.25,0.7,east_asian,firstname-db
yunchang,0.5,0.5,0.5,east_asian,firstname-db
yunchao,0.5,0.5,0.5,east_asian,firstname-db
yuncheng,0.5,0.5,0.5,east_asian,firstname-db
yunchun,0.5,0.5,0.5,east_asian,firstname-db
yunde,0.5,0.5,0.5,east_asian,firstname-db
yunfang,0.5,0.5,0.5,east_asian,firstname-db
yunfei,0.5,0.5,0.5,east_asian,firstname-db
yunfeng,0.5,0.5,0.5,east_asian,firstname-db
yunfu,0.5,0.5,0.5,east_asian,firstname-db
yung,0.5,0.5,0.5,east_asian,firstname-db
yungan,0.5,0.5,0.5,east_asian,firstname-db
yungang,0.5,0.5,0.5,east_asian,firstname-db
yunge,0.5,0.5,0.5,east_asian,firstname-db
yungjin,0.5,0.5,0.5,east_asian,firstname-db
yungming,0.5,0.5,0.5,east_asian,firstname-db
yunhai,0.5,0.5,0.5,east_asian,firstname-db
yunhe,0.5,0.5,0.5,east_asian,firstname-db
yunhee,1.0,0.0,1.0,east_asian,firstname-db
yunhong,0.5,0.5,0.5,east_asian,firstname-db
yunhua,0.5,0.5,0.5,east_asian,firstname-db
yunhui,0.5,0.5,0.5,east_asian,firstname-db
yuning,0.5,0.5,0.5,east_asian,firstname-db
yunis,0.0,1.0,1.0,arab,firstname-db
yunji,1.0,0.0,1.0,east_asian,firstname-db
yunjie,0.5,0.5,0.5,east_asian,firstname-db
yunjing,0.5,0.5,0.5,east_asian,firstname-db
yunju,1.0,0.0,1.0,east_asian,firstname-db
yunjuan,0.5,0.5,0.5,east_asian,firstname-db
yunjun,0.5,0.5,0.5,east_asian,firstname-db
yunli,0.5,0.5,0.5,east_asian,firstname-db
yunlin,0.5,0.5,0.5,east_asian,firstname-db
yunling,0.5,0.5,0.5,east_asian,firstname-db
yunlong,0.5,0.5,0.5,east_asian,firstname-db
yunlun,0.5,0.5,0.5,east_asian,firstname-db
yunmei,0.5,0.5,0.5,east_asian,firstname-db
yunmi,1.0,0.0,1.0,east_asian,firstname-db
yunmin,0.5,0.5,0.5,east_asian,firstname-db
yunpeng,0.5,0.5,0.5,east_asian,firstname-db
yunping,0.5,0.5,0.5,east_asian,firstname-db
yunqi,0.5,0.5,0.5,east_asian,firstname-db
yunqian,0.5,0.5,0.5,east_asian,firstname-db
yunqiang,0.5,0.5,0.5,east_asian,firstname-db
yunqin,0.5,0.5,0.5,east_asian,firstname-db
yunqing,0.5,0.5,0.5,east_asian,firstname-db
yunqiu,0.5,0.5,0.5,east_asian,firstname-db
yunsen,0.5,0.5,0.5,east_asian,firstname-db
yunshan,0.5,0.5,0.5,east_asian,firstname-db
yunsheng,0.5,0.5,0.5,east_asian,firstname-db
yunsong,0.5,0.5,0.5,east_asian,firstname-db
yunsook,1.0,0.0,1.0,east_asian,firstname-db
yunsuk,1.0,0.0,1.0,east_asian,firstname-db
yuntao,0.5,0.5,0.5,east_asian,firstname-db
yuntian,0.5,0.5,0.5,east_asian,firstname-db
yunting,0.5,0.5,0.5,east_asian,firstname-db
yunus,0.0,1.0,1.0,arab,firstname-db
yunwei,0.5,0.5,0.5,east_asian,firstname-db
yunxi,0.5,0.5,0.5,east_asian,firstname-db
yunxia,0.5,0.5,0.5,east_asian,firstname-db
yunxiang,0.5,0.5,0.5,east_asian,firstname-db
yunxin,0.5,0.5,0.5,east_asian,firstname-db
yunxue,0.5,0.5,0.5,east_asian,firstname-db
yunyan,0.5,0.5,0.5,east_asian,firstname-db
yunyao,0.5,0.5,0.5,east_asian,firstname-db
yunying,0.5,0.5,0.5,east_asian,firstname-db
yunyong,0.5,0.5,0.5,east_asian,firstname-db
yunyu,0.5,0.5,0.5,east_asian,firstname-db
yunyuan,0.5,0.5,0.5,east_asian,firstname-db
yunyun,0.5,0.5,0.5,east_asian,firstname-db
yunzhen,0.5,0.5,0.5,east_asian,firstname-db
yunzhi,0.5,0.5,0.5,east_asian,firstname-db
yunzhou,0.5,0.5,0.5,east_asian,firstname-db
yunzhu,0.5,0.5,0.5,east_asian,firstname-db
yup,0.5,0.5,0.5,east_asian,firstname-db
yupei,0.5,0.5,0.5,east_asian,firstname-db
yupeng,0.5,0.5,0.5,east_asian,firstname-db
yuping,0.5,0.5,0.5,east_asian,firstname-db
yuqi,0.5,0.5,0.5,east_asian,firstname-db
yuqian,0.5,0.5,0.5,east_asian,firstname-db
yuqiang,0.5,0.5,0.5,east_asian,firstname-db
yuqin,0.5,0.5,0.5,east_asian,firstname-db
yuqing,0.5,0.5,0.5,east_asian,firstname-db
yuqiong,0.5,0.5,0.5,east_asian,firstname-db
yuqiu,0.5,0.5,0.5,east_asian,firstname-db
yuquan,0.5,0.5,0.5,east_asian,firstname-db
yura,0.0,1.0,1.0,arab,firstname-db
yurdagül,1.0,0.0,1.0,arab,firstname-db
yuren,0.5,0.5,0.5,east_asian,firstname-db
yuri,0.5,0.5,1.0,east_asian,firstname-db
yuria,1.0,0.0,1.0,east_asian,firstname-db
yurie,1.0,0.0,1.0,east_asian,firstname-db
yurii,0.0,1.0,1.0,other,firstname-db
yurij,0.0,1.0,1.0,other,firstname-db
yurik,0.0,1.0,1.0,arab,firstname-db
yurika,1.0,0.0,1.0,east_asian,firstname-db
yuriko,1.0,0.0,1.0,east_asian,firstname-db
yuriy,0.0,1.0,1.0,arab,firstname-db
yurong,0.5,0.5,0.5,east_asian,firstname-db
yuru,0.5,0.5,0.5,east_asian,firstname-db
yurui,0.5,0.5,0.5,east_asian,firstname-db
yury,0.0,1.0,1.0,arab,firstname-db
yusaku,0.0,1.0,1.0,east_asian,firstname-db
yusen,0.5,0.5,0.5,east_asian,firstname-db
yushan,0.5,0.5,0.5,east_asian,firstname-db
yusheng,0.5,0.5,0.5,east_asian,firstname-db
yushi,0.0,1.0,1.0,east_asian,firstname-db
yushu,0.5,0.5,0.5,east_asian,firstname-db
yushuang,0.5,0.5,0.5,east_asian,firstname-db
yusif,0.0,1.0,1.0,arab,firstname-db
yusong,0.5,0.5,0.5,east_asian,firstname-db
yusra,1.0,0.0,1.0,arab,firstname-db
yusrah,1.0,0.0,1.0,arab,firstname-db
yussuf,0.0,1.0,1.0,arab,firstname-db
yusu,0.5,0.5,0.5,east_asian,firstname-db
yusuf,0.0,1.0,1.6,arab,firstname-db+faimr-seed
yusufcan,0.0,1.0,1.0,arab,firstname-db
yusuke,0.0,1.0,1.0,east_asian,firstname-db
yuta,1.0,0.0,1.0,east_asian,firstname-db
yutai,0.5,0.5,0.5,east_asian,firstname-db
yutaka,0.25,0.75,0.7,east_asian,firstname-db
yutao,0.5,0.5,0.5,east_asian,firstname-db
yutian,0.5,0.5,0.5,east_asian,firstname-db
yuting,0.5,0.5,0.5,east_asian,firstname-db
yuto,0.0,1.0,0.6,other,faimr-seed
yutong,0.5,0.5,0.5,east_asian,firstname-db
yuu,1.0,0.0,1.0,east_asian,firstname-db
yuuichi,0.0,1.0,1.0,east_asian,firstname-db
yuuichirou,0.0,1.0,1.0,east_asian,firstname-db
yuuji,0.0,1.0,1.0,east_asian,firstname-db
yuuka,1.0,0.0,1.0,east_asian,firstname-db
yuuki,0.0,1.0,1.0,east_asian,firstname-db
yuuko,1.0,0.0,1.0,east_asian,firstname-db
yuumi,1.0,0.0,1.0,east_asian,firstname-db
yuuna,1.0,0.0,1.0,east_asian,firstname-db
yuusuke,0.0,1.0,1.0,east_asian,firstname-db
yuuta,0.0,1.0,1.0,east_asian,firstname-db
yuuto,0.0,1.0,1.0,east_asian,firstname-db
yuval,0.0,1.0,1.0,arab,firstname-db
yuwei,0.5,0.5,0.5,east_asian,firstname-db
yuwen,0.5,0.5,0.5,east_asian,firstname-db
yuwu,0.5,0.5,0.5,east_asian,firstname-db
yuxi,0.5,0.5,0.5,east_asian,firstname-db
yuxia,0.5,0.5,0.5,east_asian,firstname-db
yuxian,0.5,0.5,0.5,east_asian,firstname-db
yuxiang,0.5,0.5,0.5,east_asian,firstname-db
yuxiao,0.5,0.5,0.5,east_asian,firstname-db
yuxin,0.5,0.5,0.5,east_asian,firstname-db
yuxing,0.5,0.5,0.5,east_asian,firstname-db
yuxiu,0.5,0.5,0.5,east_asian,firstname-db
yuxuan,0.5,0.5,0.5,east_asian,firstname-db
yuxue,0.5,0.5,0.5,east_asian,firstname-db
yuxun,0.5,0.5,0.5,east_asian,firstname-db
yuya,1.0,0.0,1.0,east_asian,firstname-db
yuyan,0.5,0.5,0.5,east_asian,firstname-db
yuyang,0.5,0.5,0.5,east_asian,firstname-db
yuyao,0.5,0.5,0.5,east_asian,firstname-db
yuying,0.5,0.5,0.5,east_asian,firstname-db
yuyu,0.5,0.5,0.5,east_asian,firstname-db
yuyuan,0.5,0.5,0.5,east_asian,firstname-db
yuyun,0.5,0.5,0.5,east_asian,firstname-db
yuzeng,0.5,0.5,0.5,east_asian,firstname-db
yuzhen,0.5,0.5,0.5,east_asian,firstname-db
yuzhi,0.5,0.5,0.5,east_asian,firstname-db
yuzhong,0.5,0.5,0.5,east_asian,firstname-db
yuzhou,0.5,0.5,0.5,east_asian,firstname-db
yuzhu,0.5,0.5,0.5,east_asian,firstname-db
yuzhuo,0.5,0.5,0.5,east_asian,firstname-db
yuzo,0.0,1.0,1.0,east_asian,firstname-db
yuzu,1.0,0.0,1.0,east_asian,firstname-db
yuzuru,0.0,1.0,1.0,east_asian,firstname-db
yvain,0.0,1.0,1.0,european_other,firstname-db
yvan,0.0,1.0,1.0,european_other,firstname-db
yvana,1.0,0.0,1.0,european_other,firstname-db
yvane,1.0,0.0,1.0,european_other,firstname-db
yvanie,1.0,0.0,1.0,european_other,firstname-db
yvanna,1.0,0.0,1.0,european_other,firstname-db
yvanne,1.0,0.0,1.0,european_other,firstname-db
yveline,1.0,0.0,1.0,european_other,firstname-db
yvelise,1.0,0.0,1.0,european_other,firstname-db
yvelyne,1.0,0.0,1.0,european_other,firstname-db
yves,0.0,1.0,1.0,european_other,firstname-db
yveta,1.0,0.0,1.0,european_other,firstname-db
yvetta,1.0,0.0,1.0,european_other,firstname-db
yvette,1.0,0.0,1.0,european_other,firstname-db
yvo,0.0,1.0,1.0,european_other,firstname-db
yvon,0.4453,0.5547,0.8,european_other,firstname-db
yvona,1.0,0.0,1.0,european_other,firstname-db
yvonna,1.0,0.0,1.0,european_other,firstname-db
yvonne,1.0,0.0,1.0,european_other,firstname-db
yvonnette,1.0,0.0,1.0,european_other,firstname-db
yvonni,1.0,0.0,1.0,european_other,firstname-db
yvonnick,0.0,1.0,1.0,european_other,firstname-db
yz,1.0,0.0,1.0,arab,firstname-db
yzebrand,0.0,1.0,1.0,european_other,firstname-db
yzeir,0.0,1.0,1.0,slavic,firstname-db
yücel,0.5,0.5,0.5,arab,firstname-db
yüksel,0.25,0.75,0.7,arab,firstname-db
yılmaz,0.0,1.0,1.0,arab,firstname-db
zaal,0.0,1.0,1.0,arab,firstname-db
zabelė,1.0,0.0,1.0,european_other,firstname-db
zabihullah,0.0,1.0,1.0,arab,firstname-db
zabil,0.0,1.0,1.0,arab,firstname-db
zacarias,0.0,1.0,1.0,european_other,firstname-db
zaccaria,0.0,1.0,1.0,european_other,firstname-db
zaccheo,0.0,1.0,1.0,european_other,firstname-db
zach,0.0,1.0,1.0,western,firstname-db
zacharenia,1.0,0.0,1.0,european_other,firstname-db
zacharia,0.0,1.0,1.0,european_other,firstname-db
zachariah,0.0,1.0,1.0,western,firstname-db
zacharias,0.0,1.0,1.0,european_other,firstname-db
zacharie,0.25,0.75,0.7,european_other,firstname-db
zacharoula,1.0,0.0,1.0,european_other,firstname-db
zachary,0.0,1.0,1.6,western,firstname-db+faimr-seed
zachei,0.0,1.0,1.0,european_other,firstname-db
zachery,0.0,1.0,1.0,western,firstname-db
zack,0.0,1.0,1.0,western,firstname-db
zackary,0.0,1.0,1.0,western,firstname-db
zackery,0.0,1.0,1.0,western,firstname-db
zafar,0.0,1.0,1.0,arab,firstname-db
zafeiria,1.0,0.0,1.0,european_other,firstname-db
zafeiris,0.0,1.0,1.0,european_other,firstname-db
zafeiroula,1.0,0.0,1.0,european_other,firstname-db
zafer,0.0,1.0,1.0,arab,firstname-db
zafira,1.0,0.0,1.0,european_other,firstname-db
zafirka,1.0,0.0,1.0,european_other,firstname-db
zagorca,1.0,0.0,1.0,european_other,firstname-db
zagorka,1.0,0.0,1.0,slavic,firstname-db
zahara,1.0,0.0,1.0,arab,firstname-db
zahari,0.0,1.0,1.0,european_other,firstname-db
zaharia,0.0,1.0,1.0,european_other,firstname-db
zaharica,1.0,0.0,1.0,european_other,firstname-db
zaharie,0.0,1.0,1.0,european_other,firstname-db
zahariea,1.0,0.0,1.0,european_other,firstname-db
zaharina,1.0,0.0,1.0,european_other,firstname-db
zaharinka,1.0,0.0,1.0,european_other,firstname-db
zahava,1.0,0.0,1.0,arab,firstname-db
zahed,0.0,1.0,1.0,arab,firstname-db
zaheda,1.0,0.0,1.0,arab,firstname-db
zaheer,0.0,1.0,1.0,arab,firstname-db
zaher,0.0,1.0,1.0,arab,firstname-db
zahi,0.0,1.0,1.0,arab,firstname-db
zahia,1.0,0.0,1.0,european_other,firstname-db
zahid,0.0,1.0,1.0,arab,firstname-db
zahida,1.0,0.0,1.0,slavic,firstname-db
zahide,1.0,0.0,1.0,arab,firstname-db
zahir,0.0,1.0,1.0,slavic,firstname-db
zahit,0.0,1.0,1.0,arab,firstname-db
zahoor,0.0,1.0,1.0,arab,firstname-db
zahra,1.0,0.0,1.0,european_other,firstname-db
zaibo,0.5,0.5,0.5,east_asian,firstname-db
zaid,0.0,1.0,1.6,slavic,firstname-db+faimr-seed
zaida,1.0,0.0,1.0,european_other,firstname-db
zaide,0.8333,0.1667,0.75,slavic,firstname-db
zaifeng,0.5,0.5,0.5,east_asian,firstname-db
zaifu,0.5,0.5,0.5,east_asian,firstname-db
zaiga,1.0,0.0,1.0,european_other,firstname-db
zaiguo,0.5,0.5,0.5,east_asian,firstname-db
zaijie,0.5,0.5,0.5,east_asian,firstname-db
zaijun,0.5,0.5,0.5,east_asian,firstname-db
zaim,0.0,1.0,1.0,slavic,firstname-db
zainab,1.0,0.0,1.6,arab,firstname-db+faimr-seed
zainea,1.0,0.0,1.0,european_other,firstname-db
zaiping,0.5,0.5,0.5,east_asian,firstname-db
zaiqi,0.5,0.5,0.5,east_asian,firstname-db
zaiqing,0.5,0.5,0.5,east_asian,firstname-db
zaiquan,0.5,0.5,0.5,east_asian,firstname-db
zaira,1.0,0.0,1.0,arab,firstname-db
zairo,0.0,1.0,1.0,european_other,firstname-db
zairong,0.5,0.5,0.5,east_asian,firstname-db
zaiwei,0.5,0.5,0.5,east_asian,firstname-db
zaixiang,0.5,0.5,0.5,east_asian,firstname-db
zaixin,0.5,0.5,0.5,east_asian,firstname-db
zaixing,0.5,0.5,0.5,east_asian,firstname-db
zajko,0.0,1.0,1.0,slavic,firstname-db
zak,0.0,1.0,1.0,western,firstname-db
zakar,0.0,1.0,1.0,arab,firstname-db
zakaria,0.0,1.0,1.0,arab,firstname-db
zakariya,0.0,1.0,1.0,arab,firstname-db
zakary,0.0,1.0,1.0,western,firstname-db
zakarya,0.0,1.0,1.0,arab,firstname-db
zaker,0.0,1.0,1.0,arab,firstname-db
zaki,0.0,1.0,1.0,arab,firstname-db
zakia,1.0,0.0,1.0,arab,firstname-db
zakir,0.0,1.0,1.0,slavic,firstname-db
zakira,1.0,0.0,1.0,arab,firstname-db
zakiyyah,1.0,0.0,1.0,arab,firstname-db
zalja,1.0,0.0,1.0,european_other,firstname-db
zalman,0.0,1.0,1.0,arab,firstname-db
zalo,0.0,1.0,1.0,slavic,firstname-db
zalya,1.0,0.0,1.0,european_other,firstname-db
zaman,0.0,1.0,1.0,arab,firstname-db
zamanbek,0.0,1.0,1.0,arab,firstname-db
zamfir,0.0,1.0,1.0,european_other,firstname-db
zamfira,1.0,0.0,1.0,european_other,firstname-db
zamfirica,1.0,0.0,1.0,european_other,firstname-db
zamfiriţa,1.0,0.0,1.0,european_other,firstname-db
zamig,0.0,1.0,1.0,arab,firstname-db
zamil,0.0,1.0,1.0,slavic,firstname-db
zamin,0.0,1.0,1.0,arab,firstname-db
zamir,0.0,1.0,1.0,arab,firstname-db
zamira,1.0,0.0,1.0,slavic,firstname-db
zan,0.5,0.5,0.5,east_asian,firstname-db
zana,1.0,0.0,1.0,slavic,firstname-db
zanas,0.0,1.0,1.0,european_other,firstname-db
zanda,1.0,0.0,1.0,european_other,firstname-db
zander,0.0,1.0,1.0,western,firstname-db
zandong,0.5,0.5,0.5,east_asian,firstname-db
